BillId,BarId,DrinkerId,TimeIssued,Item,Quantity,Price
3858,13,252,1024,Quail Springs India Pale Ale,2,17.02
3859,215,458,1837,Pinstripe Red Ale,3,28.68
3859,215,458,1837,Old Rasputin Russian Imperial Stout,2,8.7
3860,109,248,1541,Dirty Shirley,3,38.73
3860,109,248,1541,Boris,3,32.34
3860,109,248,1541,Widmer Snowplow Milk Stout,2,22.94
3860,109,248,1541,Pepsi,1,2.81
3861,81,313,1403,Water,2,13.56
3861,81,313,1403,Lakeport Honey Lager,1,7.38
3861,81,313,1403,New Glarus Spotted Cow Ale,2,4.64
3862,189,97,1627,Capital Maibock,2,21.34
3862,189,97,1627,Pepsi,2,5.88
3863,16,325,1649,Lakefront Bridge Burner,1,11.91
3863,16,325,1649,Full Sail IPA,3,30.54
3864,211,318,1313,Cheesburger,1,3.72
3864,211,318,1313,Steamworks Summer Kolsch,3,16.05
3864,211,318,1313,Coke,2,13.54
3864,211,318,1313,Ice Tea,1,2.12
3866,176,411,1413,Steamworks Summer Kolsch,2,10.7
3866,176,411,1413,Cheesburger,1,3.85
3866,176,411,1413,Strongarm Ruby Red Ale,1,2.46
3867,24,387,1012,Ice Tea,1,2.69
3867,24,387,1012,BridgePort India Pale Ale,3,21.93
3867,24,387,1012,Hotdog,1,11.44
3868,29,343,1619,Quail Springs India Pale Ale,1,8.78
3868,29,343,1619,Engel Gold,1,10.59
3869,131,243,1675,Victoria Bitter,2,16.42
3870,18,483,1300,Station House Red Ale,2,18.18
3870,18,483,1300,Hitachino Nest Weizen,2,11.74
3871,57,402,1158,Fred,2,19.5
3871,57,402,1158,Water,3,19.77
3872,97,364,1010,Fries,1,10.72
3872,97,364,1010,Pepsi,1,2.24
3872,97,364,1010,Coke,3,19.95
3873,196,387,1177,Aass Juleol Premium,3,31.35
3873,196,387,1177,Fried Chocolate Tarantula,1,8.9
3873,196,387,1177,Wings,3,38.64
3874,203,452,1397,Fried Chocolate Tarantula,3,25.05
3875,4,47,1157,Wings,3,38.67
3875,4,47,1157,Tripel Karmeliet,1,3.63
3875,4,47,1157,Southern Pecan Brown ale,3,10.89
3876,176,45,1108,Cheesburger,2,7.7
3876,176,45,1108,Steamworks Summer Kolsch,2,10.7
3876,176,45,1108,Strongarm Ruby Red Ale,1,2.46
3876,176,45,1108,Widmer Snowplow Milk Stout,1,11.74
3877,126,289,1689,Capital Maibock,2,20.46
3877,126,289,1689,Ice Tea,1,2.02
3878,31,228,2021,Lakefront Bridge Burner,3,34.05
3879,18,425,1493,Hitachino Nest Weizen,1,5.87
3879,18,425,1493,Station House Red Ale,3,27.27
3880,50,223,1411,Xingu Black Beer,2,16.6
3880,50,223,1411,St Peter's Wheat Ale,3,32.73
3880,50,223,1411,Fried Chocolate Tarantula,1,8.79
3881,157,476,1272,Hops Clearwater Light,1,3.1
3881,157,476,1272,Coke,1,6.04
3881,157,476,1272,Ice Tea,3,6.48
3882,176,469,1849,Cheesburger,3,11.55
3883,227,370,1176,Water,2,12.68
3883,227,370,1176,New Glarus Two Women New,3,34.8
3883,227,370,1176,Wings,2,24.36
3883,227,370,1176,SweetWater Summer Hummer,3,8.4
3883,227,370,1176,Cheesburger,3,9.93
3884,14,370,1220,Abita Turbodog,3,33.3
3884,14,370,1220,Dirty Shirley,1,12.82
3885,8,218,1713,New Glarus Spotted Cow Ale,1,2.3
3885,8,218,1713,Fries,3,31.41
3886,23,49,1487,River Rock Ale,1,4.31
3886,23,49,1487,Pepsi,1,2.97
3887,84,464,1797,River Rock Ale,1,4.09
3887,84,464,1797,Ice Tea,3,6.72
3887,84,464,1797,Pepsi,1,2.1
3887,84,464,1797,Fried Chocolate Tarantula,3,24.66
3888,237,331,1249,Left Hand Black Jack Porter,2,4.22
3889,237,489,1266,Left Hand Black Jack Porter,3,6.33
3890,93,76,1853,Fried Chocolate Tarantula,3,24.54
3890,93,76,1853,Strong Suffolk Vintage Ale,3,26.49
3890,93,76,1853,Steamworks Summer Kolsch,3,17.58
3890,93,76,1853,Full Sail IPA,1,10.59
3890,93,76,1853,Dirty Shirley,3,37.68
3891,29,11,986,Engel Gold,2,21.18
3891,29,11,986,Quail Springs India Pale Ale,3,26.34
3892,157,411,1555,Hops Clearwater Light,1,3.1
3892,157,411,1555,Coke,1,6.04
3892,157,411,1555,Ice Tea,2,4.32
3893,150,285,1454,Wings,3,37.41
3893,150,285,1454,Capital Vintage Ale,1,7.55
3893,150,285,1454,Fries,3,30.96
3894,94,291,1569,Moosbacher Schwarze Weisse,1,2.93
3894,94,291,1569,Dirty Shirley,3,36.69
3894,94,291,1569,Xingu Black Beer,2,17.48
3895,126,309,1957,Capital Maibock,3,30.69
3895,126,309,1957,Ice Tea,3,6.06
3895,126,309,1957,Fries,1,10.35
3896,5,482,1153,Fries,3,31.29
3897,150,225,1612,Capital Vintage Ale,2,15.1
3897,150,225,1612,Wings,2,24.94
3898,241,319,1550,Water,2,13.56
3898,241,319,1550,Ice Tea,3,6.57
3898,241,319,1550,Sundance Amber Ale,1,6.19
3899,183,288,1543,Fried Chocolate Tarantula,3,25.08
3899,183,288,1543,Geary's Pale Ale,2,8.2
3900,31,127,1684,Pinstripe Red Ale,3,28.05
3900,31,127,1684,Wings,1,12.92
3900,31,127,1684,Lakefront Bridge Burner,2,22.7
3900,31,127,1684,Hotdog,1,11.83
3901,60,411,1610,Fried Chocolate Tarantula,2,17.16
3901,60,411,1610,Pinstripe Red Ale,1,9.39
3902,159,264,1385,Fred,2,18.62
3902,159,264,1385,Fordham Dunkel Weiss,2,8.42
3902,159,264,1385,St-Ambroise Oatmeal Stout,2,14.36
3903,43,480,1832,Tripel Karmeliet,3,9.54
3904,90,109,2156,Water,2,13.18
3904,90,109,2156,Strongarm Ruby Red Ale,2,5.34
3905,208,470,1550,Lakeport Honey Lager,2,14.78
3906,148,280,1316,Sundance Amber Ale,2,12.46
3906,148,280,1316,Wings,1,12.62
3907,215,26,1783,Pinstripe Red Ale,2,19.12
3907,215,26,1783,Old Rasputin Russian Imperial Stout,3,13.05
3908,130,106,1488,Fried Chocolate Tarantula,1,8.87
3908,130,106,1488,Saint Arnold Brown Ale,3,15.54
3908,130,106,1488,Ice Tea,1,2.71
3909,55,332,1808,Smuttynose Wheat Wine,1,12.69
3910,249,217,1995,Dirty Shirley,1,12.63
3910,249,217,1995,Fries,1,10.11
3910,249,217,1995,St-Ambroise Oatmeal Stout,3,21.54
3910,249,217,1995,Wings,1,12.74
3911,12,20,2098,Capital Vintage Ale,1,7.59
3912,236,229,2121,Wings,2,24.94
3913,45,106,1493,Full Sail IPA,2,20.76
3913,45,106,1493,Dirty Shirley,2,24.4
3913,45,106,1493,Drake's Expedition Ale,2,10.74
3913,45,106,1493,Cheesburger,2,6.88
3914,82,83,1118,Fordham Dunkel Weiss,1,4.98
3914,82,83,1118,Tuppers' Hop Pocket Pils,3,23.31
3915,55,94,1036,Wings,3,38.01
3916,174,338,1358,Coke,2,13.3
3917,215,453,1465,Pinstripe Red Ale,3,28.68
3917,215,453,1465,Old Rasputin Russian Imperial Stout,1,4.35
3918,116,158,1794,Station House Red Ale,2,18.4
3919,209,264,1558,Hotdog,2,23.32
3919,209,264,1558,Tuppers' Hop Pocket Pils,3,21.72
3919,209,264,1558,New Glarus Two Women New,3,33.24
3920,133,239,1560,Cheesburger,1,3.9
3921,92,426,1370,Hotdog,2,22.4
3921,92,426,1370,Left Hand Black Jack Porter,1,2.41
3922,186,161,1560,Cheesburger,1,3.15
3922,186,161,1560,Pepsi,1,2.17
3922,186,161,1560,Boddingtons Pub Ale,3,19.56
3922,186,161,1560,Geary's Pale Ale,1,4.26
3923,40,469,1612,Fried Chocolate Tarantula,1,8.32
3923,40,469,1612,Ice Tea,1,2.26
3924,234,23,1313,Moosbacher Schwarze Weisse,3,8.31
3924,234,23,1313,Fried Chocolate Tarantula,3,24.45
3924,234,23,1313,Water,1,6.0
3925,33,71,894,Rogue Dry Hopped Saint Rogue Red Ale,3,22.26
3926,199,24,1714,Hotdog,3,33.12
3926,199,24,1714,Cheesburger,1,3.17
3926,199,24,1714,Wings,1,12.89
3927,111,70,1326,Cheesburger,3,11.01
3927,111,70,1326,Russian River Blind Pig IPA,1,2.49
3927,111,70,1326,Southern Pecan Brown ale,3,11.79
3928,227,488,1291,Hotdog,3,34.14
3928,227,488,1291,Cheesburger,3,9.93
3928,227,488,1291,Lakefront Bridge Burner,2,22.44
3928,227,488,1291,Tuppers' Hop Pocket Pils,1,7.17
3929,239,327,1178,Ice Tea,2,4.12
3929,239,327,1178,Station House Red Ale,1,9.1
3929,239,327,1178,Boddingtons Pub Ale,2,12.7
3930,224,101,1749,Station House Red Ale,2,18.02
3930,224,101,1749,Ice Tea,1,2.94
3930,224,101,1749,Hotdog,3,34.11
3931,211,339,1350,Point Horizon Wheat,1,11.47
3932,240,323,1391,Wings,1,12.5
3933,196,18,1355,Aass Juleol Premium,3,31.35
3933,196,18,1355,Wings,2,25.76
3934,62,272,1700,Ice Tea,2,5.56
3935,143,284,1721,Dirty Shirley,3,38.01
3935,143,284,1721,Pepsi,1,2.28
3935,143,284,1721,Aass Juleol Premium,2,21.46
3935,143,284,1721,Water,3,20.7
3936,235,496,1657,Tuppers' Hop Pocket Pils,1,7.91
3936,235,496,1657,Strong Suffolk Vintage Ale,2,16.14
3936,235,496,1657,Wings,2,25.94
3937,52,299,1553,Fried Chocolate Tarantula,3,25.83
3937,52,299,1553,Cheesburger,1,3.16
3937,52,299,1553,Dirty Shirley,2,24.98
3938,135,19,1489,Fried Chocolate Tarantula,1,8.47
3939,187,313,1243,Wings,1,12.07
3940,108,182,1755,New Glarus Two Women New,2,23.32
3941,179,445,1543,Widmer Snowplow Milk Stout,3,35.01
3941,179,445,1543,Fries,1,10.43
3941,179,445,1543,Coke,3,18.33
3942,81,471,1700,New Glarus Spotted Cow Ale,2,4.64
3942,81,471,1700,Water,3,20.34
3942,81,471,1700,Lakeport Honey Lager,3,22.14
3943,65,155,1804,Coke,1,6.26
3943,65,155,1804,Water,2,12.1
3944,38,199,1944,Full Sail IPA,3,30.36
3944,38,199,1944,Hotdog,1,11.48
3945,7,365,1004,Ice Tea,1,2.69
3945,7,365,1004,Old Milwaukee,1,12.21
3945,7,365,1004,Xingu Black Beer,1,8.12
3946,210,56,1293,Water,1,6.56
3946,210,56,1293,Full Sail IPA,2,21.36
3947,156,183,2078,Fries,2,20.22
3948,48,152,1553,Hotdog,2,23.76
3948,48,152,1553,Widmer Snowplow Milk Stout,3,34.77
3949,130,147,1052,Fried Chocolate Tarantula,2,17.74
3949,130,147,1052,Ice Tea,3,8.13
3949,130,147,1052,Moosbacher Schwarze Weisse,2,4.5
3949,130,147,1052,Saint Arnold Brown Ale,3,15.54
3950,25,233,1126,Xingu Black Beer,3,24.42
3950,25,233,1126,Old Rasputin Russian Imperial Stout,1,4.25
3951,96,43,2196,Spaten Munchen Dunkel,3,14.1
3951,96,43,2196,Abita Turbodog,3,35.31
3951,96,43,2196,BridgePort India Pale Ale,3,23.01
3952,121,157,1683,Ice Tea,3,6.36
3952,121,157,1683,Cheesburger,1,3.74
3952,121,157,1683,Dirty Shirley,2,24.26
3953,87,281,1268,Engel Gold,1,10.44
3954,94,434,1498,Moosbacher Schwarze Weisse,1,2.93
3955,67,186,1729,Old Milwaukee,3,38.43
3956,241,65,1325,Drake's Expedition Ale,3,15.87
3956,241,65,1325,Sundance Amber Ale,2,12.38
3957,4,232,1230,Wings,1,12.89
3957,4,232,1230,Tripel Karmeliet,3,10.89
3957,4,232,1230,Southern Pecan Brown ale,2,7.26
3958,9,429,2078,Wings,2,24.82
3958,9,429,2078,Water,2,13.08
3958,9,429,2078,Geary's Pale Ale,1,4.42
3958,9,429,2078,Boddingtons Pub Ale,2,13.16
3958,9,429,2078,Xingu Black Beer,3,24.81
3959,90,46,1168,Water,2,13.18
3959,90,46,1168,Strongarm Ruby Red Ale,1,2.67
3960,33,333,1948,Ice Tea,2,4.44
3960,33,333,1948,Rogue Dry Hopped Saint Rogue Red Ale,1,7.42
3961,89,280,1356,Fries,2,21.46
3961,89,280,1356,Station House Red Ale,3,28.11
3961,89,280,1356,Left Hand Polestar Pilsner,3,16.11
3962,192,451,1507,Cheesburger,1,3.46
3962,192,451,1507,Water,1,6.47
3963,96,200,1534,Abita Turbodog,3,35.31
3963,96,200,1534,Spaten Munchen Dunkel,3,14.1
3964,58,16,1276,Miller High Life Light,1,5.85
3965,202,137,1748,SweetWater Summer Hummer,1,2.01
3966,182,78,1713,Ice Tea,3,8.19
3966,182,78,1713,Fordham Dunkel Weiss,3,12.45
3966,182,78,1713,Sundance Amber Ale,3,18.51
3966,182,78,1713,Dirty Shirley,1,12.29
3967,204,425,1047,Pepsi,3,7.05
3968,84,359,2040,River Rock Ale,1,4.09
3968,84,359,2040,Pepsi,1,2.1
3968,84,359,2040,Fried Chocolate Tarantula,2,16.44
3968,84,359,2040,Ice Tea,2,4.48
3969,190,456,1692,Lakeport Honey Lager,3,21.48
3969,190,456,1692,Spaten Munchen Dunkel,1,4.91
3970,177,328,1058,Ice Tea,1,2.81
3970,177,328,1058,Pepsi,2,5.16
3970,177,328,1058,Lakefront Bridge Burner,3,33.6
3970,177,328,1058,Point Horizon Wheat,1,11.27
3971,43,382,1420,Abita Turbodog,3,34.65
3971,43,382,1420,Water,2,12.74
3972,12,278,1363,Fries,2,20.44
3972,12,278,1363,Dirty Shirley,2,24.4
3972,12,278,1363,Tuppers' Hop Pocket Pils,2,15.04
3973,201,259,1973,Dirty Shirley,1,12.48
3973,201,259,1973,Hotdog,3,34.26
3973,201,259,1973,Fries,1,10.67
3973,201,259,1973,Aass Juleol Premium,3,30.75
3974,195,191,1741,Old Milwaukee,2,25.78
3975,105,156,1765,Geary's Pale Ale,3,13.35
3976,85,500,1309,Old Rasputin Russian Imperial Stout,2,9.7
3976,85,500,1309,Coke,2,13.22
3977,97,240,994,Fries,1,10.72
3977,97,240,994,Pepsi,3,6.72
3977,97,240,994,Coke,3,19.95
3978,154,425,983,Boulevard Unfiltered Wheat Beer,3,12.12
3978,154,425,983,Fordham Dunkel Weiss,1,4.44
3979,27,389,1555,Ice Tea,2,5.92
3979,27,389,1555,Pepsi,1,2.66
3980,95,24,1897,Hops Clearwater Light,3,11.1
3981,233,129,1038,Dirty Shirley,1,12.66
3981,233,129,1038,Hitachino Nest Weizen,2,10.32
3981,233,129,1038,Pepsi,1,2.36
3981,233,129,1038,Ice Tea,3,8.91
3982,148,443,1604,Wings,2,25.24
3982,148,443,1604,Sundance Amber Ale,1,6.23
3983,36,187,1764,Pepsi,1,2.77
3984,237,15,1027,Left Hand Black Jack Porter,1,2.11
3985,98,215,2140,Wings,2,25.76
3986,62,329,1000,River Rock Ale,2,8.2
3986,62,329,1000,Ice Tea,3,8.34
3987,10,31,1286,Left Hand Polestar Pilsner,2,10.44
3988,76,206,970,Drake's Expedition Ale,3,17.88
3988,76,206,970,Moosbacher Schwarze Weisse,3,8.16
3989,157,356,1514,Coke,1,6.04
3989,157,356,1514,Ice Tea,2,4.32
3989,157,356,1514,Hops Clearwater Light,3,9.3
3990,40,176,1486,Moosbacher Schwarze Weisse,2,4.68
3990,40,176,1486,Point Horizon Wheat,2,22.78
3990,40,176,1486,Ice Tea,1,2.26
3990,40,176,1486,Fried Chocolate Tarantula,3,24.96
3991,204,444,1440,Hitachino Nest Weizen,2,11.96
3991,204,444,1440,Coke,1,6.9
3991,204,444,1440,Cheesburger,1,3.75
3991,204,444,1440,Fries,2,20.92
3991,204,444,1440,Pepsi,1,2.35
3992,94,430,1782,Dirty Shirley,2,24.46
3992,94,430,1782,Xingu Black Beer,1,8.74
3992,94,430,1782,Ice Tea,1,2.23
3993,173,46,2048,Boddingtons Pub Ale,2,13.48
3993,173,46,2048,Full Sail IPA,2,21.6
3993,173,46,2048,Fries,3,31.86
3993,173,46,2048,Pepsi,2,5.86
3993,173,46,2048,Wings,3,38.76
3994,47,168,1609,Wings,3,36.66
3994,47,168,1609,Old Milwaukee,2,24.9
3995,241,268,1643,Hotdog,2,22.96
3995,241,268,1643,Sundance Amber Ale,1,6.19
3995,241,268,1643,Drake's Expedition Ale,3,15.87
3996,147,495,1325,Wings,1,12.23
3997,14,391,1223,Abita Turbodog,1,11.1
3997,14,391,1223,Dirty Shirley,3,38.46
3998,82,94,1083,Fordham Dunkel Weiss,1,4.98
3998,82,94,1083,Dirty Shirley,2,25.14
3998,82,94,1083,Tuppers' Hop Pocket Pils,1,7.77
3998,82,94,1083,Ice Tea,1,2.76
3999,215,200,1817,Old Rasputin Russian Imperial Stout,2,8.7
3999,215,200,1817,Pinstripe Red Ale,1,9.56
4000,79,424,1153,Old Rasputin Russian Imperial Stout,3,14.67
4000,79,424,1153,Water,3,20.34
4000,79,424,1153,Pepsi,1,2.81
4000,79,424,1153,Coke,1,6.07
4001,128,133,1076,Full Sail IPA,1,10.63
4001,128,133,1076,Ice Tea,2,4.92
4001,128,133,1076,Pepsi,2,4.34
4001,128,133,1076,Lakeport Honey Lager,2,14.8
4001,128,133,1076,Cheesburger,2,6.16
4002,199,438,1374,Hotdog,3,33.12
4003,233,40,1231,Hitachino Nest Weizen,2,10.32
4003,233,40,1231,Dirty Shirley,1,12.66
4003,233,40,1231,Ice Tea,1,2.97
4003,233,40,1231,Pepsi,2,4.72
4004,56,223,1245,Fries,2,20.0
4004,56,223,1245,Old Rasputin Russian Imperial Stout,1,4.97
4004,56,223,1245,Pepsi,1,2.65
4004,56,223,1245,Drake's Expedition Ale,3,15.9
4004,56,223,1245,Strong Suffolk Vintage Ale,3,24.39
4005,23,306,1761,River Rock Ale,2,8.62
4005,23,306,1761,Pepsi,1,2.97
4005,23,306,1761,Wings,1,12.8
4006,144,17,971,Coke,1,6.6
4006,144,17,971,Ice Tea,3,7.95
4006,144,17,971,Strongarm Ruby Red Ale,2,4.12
4006,144,17,971,Fried Chocolate Tarantula,1,8.96
4007,231,56,2073,Fordham Dunkel Weiss,1,4.57
4008,178,209,881,New Glarus Spotted Cow Ale,3,8.1
4008,178,209,881,Coke,1,6.25
4008,178,209,881,Fries,1,10.51
4008,178,209,881,Boulevard Unfiltered Wheat Beer,2,9.48
4009,213,337,1992,Tuppers' Hop Pocket Pils,3,22.71
4009,213,337,1992,Coke,2,12.74
4010,145,456,991,Smuttynose Wheat Wine,1,12.12
4010,145,456,991,Left Hand Black Jack Porter,1,2.46
4011,89,130,1267,Station House Red Ale,3,28.11
4011,89,130,1267,Left Hand Polestar Pilsner,2,10.74
4012,27,217,933,New Glarus Two Women New,3,34.86
4012,27,217,933,Pepsi,1,2.66
4012,27,217,933,Ice Tea,1,2.96
4013,132,89,1486,Russian River Blind Pig IPA,3,6.33
4014,83,59,941,Water,2,12.46
4015,208,351,1403,Lakeport Honey Lager,2,14.78
4016,208,330,1610,Lakeport Honey Lager,1,7.39
4017,47,226,1802,Fried Chocolate Tarantula,1,8.23
4017,47,226,1802,Quail Springs India Pale Ale,1,8.85
4018,248,321,1407,Water,3,18.3
4018,248,321,1407,Old Rasputin Russian Imperial Stout,2,9.9
4019,91,433,1481,Fries,3,32.43
4019,91,433,1481,Pepsi,3,8.85
4019,91,433,1481,Hotdog,3,34.65
4020,103,89,1512,Coke,1,6.4
4020,103,89,1512,Hotdog,1,11.98
4020,103,89,1512,Wings,1,12.25
4021,41,414,1550,Pepsi,1,3.0
4021,41,414,1550,Full Sail IPA,3,30.42
4022,111,128,1482,Cheesburger,2,7.34
4022,111,128,1482,Drake's Expedition Ale,2,11.04
4022,111,128,1482,Widmer Snowplow Milk Stout,3,35.79
4022,111,128,1482,Southern Pecan Brown ale,2,7.86
4022,111,128,1482,Russian River Blind Pig IPA,1,2.49
4023,81,408,1861,New Glarus Spotted Cow Ale,2,4.64
4023,81,408,1861,Water,3,20.34
4024,57,495,851,Water,2,13.18
4024,57,495,851,Fordham Dunkel Weiss,2,9.86
4025,210,341,2121,Full Sail IPA,2,21.36
4025,210,341,2121,Water,1,6.56
4025,210,341,2121,Russian River Blind Pig IPA,2,5.04
4025,210,341,2121,Wings,3,38.67
4025,210,341,2121,Rogue Dry Hopped Saint Rogue Red Ale,1,7.92
4026,3,18,1246,Russian River Blind Pig IPA,2,5.34
4026,3,18,1246,Ice Tea,3,7.14
4026,3,18,1246,Lakefront Bridge Burner,1,11.28
4027,111,204,1792,Russian River Blind Pig IPA,3,7.47
4027,111,204,1792,Cheesburger,3,11.01
4027,111,204,1792,Widmer Snowplow Milk Stout,1,11.93
4027,111,204,1792,Southern Pecan Brown ale,1,3.93
4028,19,403,1507,New Glarus Spotted Cow Ale,3,8.28
4028,19,403,1507,Wings,2,25.08
4028,19,403,1507,Coke,3,19.89
4029,243,459,1363,Pepsi,1,2.64
4029,243,459,1363,Strong Suffolk Vintage Ale,1,8.54
4029,243,459,1363,Miller High Life Light,3,17.16
4029,243,459,1363,Dirty Shirley,3,36.51
4030,247,80,1484,Pepsi,2,5.98
4031,19,105,1803,Coke,3,19.89
4031,19,105,1803,Wings,2,25.08
4031,19,105,1803,SweetWater Summer Hummer,3,8.85
4031,19,105,1803,Cheesburger,3,9.39
4031,19,105,1803,New Glarus Spotted Cow Ale,1,2.76
4032,118,34,1985,Water,3,19.05
4032,118,34,1985,Dirty Shirley,1,12.55
4032,118,34,1985,Capital Vintage Ale,1,7.87
4033,109,465,1804,Boris,3,32.34
4033,109,465,1804,Ice Tea,3,7.08
4034,24,315,1133,Old Rasputin Russian Imperial Stout,1,4.49
4034,24,315,1133,Coke,2,12.16
4035,123,357,995,Boris,3,30.63
4036,111,147,1889,Russian River Blind Pig IPA,1,2.49
4036,111,147,1889,Cheesburger,3,11.01
4036,111,147,1889,Widmer Snowplow Milk Stout,1,11.93
4037,185,67,1027,Dirty Shirley,2,24.56
4038,11,442,1871,New Glarus Spotted Cow Ale,1,2.26
4039,234,219,1676,Aass Juleol Premium,3,30.18
4039,234,219,1676,Moosbacher Schwarze Weisse,3,8.31
4039,234,219,1676,Coke,1,6.23
4040,14,56,1148,Dirty Shirley,2,25.64
4040,14,56,1148,Abita Turbodog,2,22.2
4041,192,479,1102,Water,2,12.94
4041,192,479,1102,Dirty Shirley,3,36.36
4041,192,479,1102,Ice Tea,3,8.82
4041,192,479,1102,Cheesburger,3,10.38
4042,13,488,1165,Water,3,18.12
4043,82,379,1728,Drake's Expedition Ale,3,16.35
4043,82,379,1728,Dirty Shirley,3,37.71
4043,82,379,1728,Fordham Dunkel Weiss,3,14.94
4044,203,328,986,Fried Chocolate Tarantula,2,16.7
4045,176,30,1625,Steamworks Summer Kolsch,3,16.05
4045,176,30,1625,Strongarm Ruby Red Ale,3,7.38
4045,176,30,1625,Cheesburger,3,11.55
4046,250,214,1531,Pepsi,2,6.0
4046,250,214,1531,Tuppers' Hop Pocket Pils,2,14.84
4046,250,214,1531,Widmer Snowplow Milk Stout,3,34.59
4046,250,214,1531,Lakefront Bridge Burner,1,11.05
4047,242,321,1575,River Rock Ale,1,4.48
4047,242,321,1575,Abita Turbodog,3,33.54
4047,242,321,1575,Hitachino Nest Weizen,3,16.8
4048,39,244,1967,Dirty Shirley,2,24.02
4048,39,244,1967,Miller High Life Light,2,11.22
4048,39,244,1967,Pepsi,2,5.22
4048,39,244,1967,Boris,2,20.78
4049,72,271,1326,River Rock Ale,1,4.42
4049,72,271,1326,Fordham Dunkel Weiss,3,14.76
4049,72,271,1326,Dirty Shirley,3,36.75
4049,72,271,1326,Boris,3,31.02
4049,72,271,1326,Wings,1,12.33
4050,38,109,1433,Full Sail IPA,3,30.36
4050,38,109,1433,Hotdog,3,34.44
4051,142,220,1933,Strongarm Ruby Red Ale,3,7.77
4051,142,220,1933,Coke,2,12.02
4052,99,145,1495,Strong Suffolk Vintage Ale,3,25.41
4052,99,145,1495,Left Hand Polestar Pilsner,3,17.43
4053,25,132,1472,Wings,1,12.17
4053,25,132,1472,Water,1,6.67
4053,25,132,1472,Xingu Black Beer,3,24.42
4053,25,132,1472,New Glarus Two Women New,2,23.4
4053,25,132,1472,Old Rasputin Russian Imperial Stout,2,8.5
4054,222,272,1323,Old Milwaukee,2,25.64
4055,22,319,1338,Fries,3,32.97
4055,22,319,1338,Cheesburger,1,3.35
4055,22,319,1338,Fried Chocolate Tarantula,1,8.33
4055,22,319,1338,Dirty Shirley,2,25.56
4056,101,339,1576,Left Hand Polestar Pilsner,1,5.25
4056,101,339,1576,Saint Arnold Brown Ale,1,5.75
4057,71,482,1763,Engel Gold,3,30.87
4057,71,482,1763,SweetWater Summer Hummer,1,2.59
4058,136,169,1429,Abita Turbodog,3,35.28
4058,136,169,1429,Dirty Shirley,2,25.16
4059,75,64,1631,Fried Chocolate Tarantula,1,8.73
4059,75,64,1631,Wings,3,36.9
4060,144,205,1614,Strongarm Ruby Red Ale,2,4.12
4060,144,205,1614,Fried Chocolate Tarantula,3,26.88
4060,144,205,1614,Coke,3,19.8
4060,144,205,1614,Ice Tea,2,5.3
4061,79,207,2043,Pepsi,3,8.43
4062,191,444,1764,New Glarus Spotted Cow Ale,1,2.71
4062,191,444,1764,Dirty Shirley,2,25.64
4062,191,444,1764,Fried Chocolate Tarantula,3,24.72
4062,191,444,1764,River Rock Ale,3,14.19
4062,191,444,1764,Coke,1,6.14
4063,229,197,1850,Spaten Munchen Dunkel,3,14.67
4064,103,140,1991,Hotdog,3,35.94
4064,103,140,1991,Wings,2,24.5
4065,127,5,1486,Xingu Black Beer,1,8.54
4065,127,5,1486,Wings,1,12.83
4065,127,5,1486,Water,1,6.14
4066,116,146,1835,Station House Red Ale,3,27.6
4067,247,478,1313,Smuttynose Wheat Wine,2,24.08
4067,247,478,1313,Russian River Blind Pig IPA,3,6.06
4067,247,478,1313,Hitachino Nest Weizen,3,15.72
4068,217,185,2062,St-Ambroise Oatmeal Stout,3,22.89
4068,217,185,2062,Wings,3,36.75
4068,217,185,2062,Fred,3,27.42
4070,210,84,1997,Wings,3,38.67
4070,210,84,1997,Full Sail IPA,3,32.04
4070,210,84,1997,Russian River Blind Pig IPA,1,2.52
4070,210,84,1997,Water,1,6.56
4071,74,20,1347,Fried Chocolate Tarantula,1,8.96
4071,74,20,1347,Abita Wheat,2,9.16
4071,74,20,1347,River Rock Ale,3,12.39
4072,140,367,1225,Coke,2,13.0
4072,140,367,1225,Russian River Blind Pig IPA,1,2.75
4073,201,108,2124,Abita Wheat,3,12.75
4075,63,153,1631,Ice Tea,3,6.54
4075,63,153,1631,Dirty Shirley,3,38.25
4075,63,153,1631,Strongarm Ruby Red Ale,3,7.74
4076,152,468,876,Dirty Shirley,1,12.6
4076,152,468,876,Aass Juleol Premium,3,32.04
4076,152,468,876,St Peter's Wheat Ale,2,20.96
4077,195,105,1736,Old Milwaukee,1,12.89
4078,113,187,1155,Miller High Life Light,1,5.63
4078,113,187,1155,Fries,2,20.56
4079,104,46,1844,Abita Wheat,2,9.28
