tid,BarId,DrinkerId,SubTotal,Tax,Tip,Total
4915,136,114,11.76,0.82,2.35,14.93
4916,66,440,25.24,1.77,5.05,32.06
4917,147,442,15.82,1.11,3.16,20.09
4918,94,489,2.93,0.21,0.59,3.73
4919,24,100,22.71,1.59,4.54,28.84
4920,246,360,11.85,0.83,2.37,15.05
4921,159,413,7.18,0.5,1.44,9.12
4922,166,81,27.75,1.94,5.55,35.24
4923,175,7,22.11,1.55,4.42,28.08
4924,40,377,7.02,0.49,1.4,8.91
4925,201,179,10.25,0.72,2.05,13.02
4926,127,163,25.66,1.8,5.13,32.59
4927,2,305,17.22,1.21,3.44,21.87
4928,225,61,12.88,0.9,2.58,16.36
4929,129,320,4.52,0.32,0.9,5.74
4930,29,94,26.34,1.84,5.27,33.45
4931,49,265,24.42,1.71,4.88,31.01
4932,40,201,16.64,1.16,3.33,21.13
4933,176,490,16.05,1.12,3.21,20.38
4934,141,425,7.66,0.54,1.53,9.73
4935,66,325,12.62,0.88,2.52,16.02
4936,27,218,2.96,0.21,0.59,3.76
4937,127,367,12.83,0.9,2.57,16.3
4938,77,101,12.3,0.86,2.46,15.62
4939,175,233,22.04,1.54,4.41,27.99
4940,101,377,11.83,0.83,2.37,15.03
4941,50,97,8.79,0.62,1.76,11.17
4942,157,29,4.32,0.3,0.86,5.48
4943,119,255,24.51,1.72,4.9,31.13
4944,205,193,8.37,0.59,1.67,10.63
4945,182,27,14.97,1.05,2.99,19.01
4946,91,8,2.95,0.21,0.59,3.75
4947,3,305,8.99,0.63,1.8,11.42
4948,65,337,12.52,0.88,2.5,15.9
4949,163,471,14.76,1.03,2.95,18.74
4950,204,83,11.25,0.79,2.25,14.29
4951,41,246,20.28,1.42,4.06,25.76
4952,76,204,8.16,0.57,1.63,10.36
4953,223,367,5.12,0.36,1.02,6.5
4954,27,293,7.98,0.56,1.6,10.14
4955,176,75,7.7,0.54,1.54,9.78
4956,108,255,13.28,0.93,2.66,16.87
4957,122,488,17.14,1.2,3.43,21.77
4958,219,178,13.56,0.95,2.71,17.22
4959,165,85,2.25,0.16,0.45,2.86
4960,137,51,12.5,0.88,2.5,15.88
4961,4,350,7.26,0.51,1.45,9.22
4962,231,117,7.57,0.53,1.51,9.61
4963,224,219,34.11,2.39,6.82,43.32
4964,25,470,11.7,0.82,2.34,14.86
4965,112,420,24.56,1.72,4.91,31.19
4966,233,125,5.16,0.36,1.03,6.55
4967,108,4,6.64,0.46,1.33,8.43
4968,64,200,8.15,0.57,1.63,10.35
4969,228,296,37.05,2.59,7.41,47.05
4970,149,206,37.53,2.63,7.51,47.67
4971,57,114,6.59,0.46,1.32,8.37
4972,58,301,2.1,0.15,0.42,2.67
4973,36,312,12.51,0.88,2.5,15.89
4974,54,360,14.68,1.03,2.94,18.65
4975,145,16,7.0,0.49,1.4,8.89
4976,165,362,2.38,0.17,0.48,3.03
4977,169,183,25.14,1.76,5.03,31.93
4978,174,311,25.68,1.8,5.14,32.62
4979,102,135,8.37,0.59,1.67,10.63
4980,191,380,12.82,0.9,2.56,16.28
4981,224,375,8.82,0.62,1.76,11.2
4982,150,433,8.15,0.57,1.63,10.35
4983,115,359,11.18,0.78,2.24,14.2
4984,156,328,20.22,1.42,4.04,25.68
4985,22,236,6.7,0.47,1.34,8.51
4986,152,100,32.04,2.24,6.41,40.69
4987,105,374,17.16,1.2,3.43,21.79
4988,192,475,12.12,0.85,2.42,15.39
4989,98,425,6.42,0.45,1.28,8.15
4990,24,354,22.71,1.59,4.54,28.84
4991,78,15,19.82,1.39,3.96,25.17
4992,104,56,5.51,0.39,1.1,7.0
4993,189,90,5.88,0.41,1.18,7.47
4994,186,1,10.94,0.77,2.19,13.9
4995,99,195,5.81,0.41,1.16,7.38
4996,196,218,26.7,1.87,5.34,33.91
4997,199,354,3.17,0.22,0.63,4.02
4998,102,480,8.37,0.59,1.67,10.63
4999,175,20,25.77,1.8,5.15,32.72
5000,219,426,21.58,1.51,4.32,27.41
5001,200,386,4.16,0.29,0.83,5.28
5002,33,211,4.44,0.31,0.89,5.64
5003,116,271,18.4,1.29,3.68,23.37
5004,218,21,14.28,1.0,2.86,18.14
5005,50,151,17.58,1.23,3.52,22.33
5006,241,130,6.19,0.43,1.24,7.86
5007,183,95,8.36,0.59,1.67,10.62
5008,31,260,35.49,2.48,7.1,45.07
5009,221,2,18.03,1.26,3.61,22.9
5010,28,472,10.5,0.74,2.1,13.34
5011,236,253,37.41,2.62,7.48,47.51
5012,185,101,15.24,1.07,3.05,19.36
5013,228,493,37.05,2.59,7.41,47.05
5014,84,35,4.2,0.29,0.84,5.33
5015,139,247,36.87,2.58,7.37,46.82
5016,215,415,9.56,0.67,1.91,12.14
5017,205,101,6.37,0.45,1.27,8.09
5018,158,304,20.32,1.42,4.06,25.8
5019,228,486,12.35,0.86,2.47,15.68
5020,41,479,9.82,0.69,1.96,12.47
5021,152,301,10.68,0.75,2.14,13.57
5022,77,207,16.47,1.15,3.29,20.91
5023,239,464,9.1,0.64,1.82,11.56
5024,185,112,5.08,0.36,1.02,6.46
5025,18,136,27.27,1.91,5.45,34.63
5026,17,266,15.12,1.06,3.02,19.2
5027,101,80,5.25,0.37,1.05,6.67
5028,77,373,16.47,1.15,3.29,20.91
5029,185,280,5.08,0.36,1.02,6.46
5030,58,93,2.76,0.19,0.55,3.5
5031,118,280,6.35,0.44,1.27,8.06
5032,196,241,25.76,1.8,5.15,32.71
5033,57,318,29.25,2.05,5.85,37.15
5034,130,367,8.13,0.57,1.63,10.33
5035,110,43,10.55,0.74,2.11,13.4
5036,98,405,7.02,0.49,1.4,8.91
5037,145,461,24.24,1.7,4.85,30.79
5038,30,367,14.38,1.01,2.88,18.27
5039,234,318,12.46,0.87,2.49,15.82
5040,64,33,11.48,0.8,2.3,14.58
5041,23,191,8.62,0.6,1.72,10.94
5042,73,302,10.25,0.72,2.05,13.02
5043,7,145,4.78,0.33,0.96,6.07
5044,164,47,38.16,2.67,7.63,48.46
5045,236,128,25.16,1.76,5.03,31.95
5046,181,435,11.3,0.79,2.26,14.35
5047,176,178,10.7,0.75,2.14,13.59
5048,11,220,2.47,0.17,0.49,3.13
5049,217,219,15.0,1.05,3.0,19.05
5050,200,19,4.16,0.29,0.83,5.28
5051,129,499,6.19,0.43,1.24,7.86
5052,135,404,25.41,1.78,5.08,32.27
5053,234,369,5.54,0.39,1.11,7.04
5054,31,278,9.35,0.65,1.87,11.87
5055,64,206,12.9,0.9,2.58,16.38
5056,140,19,14.3,1.0,2.86,18.16
5057,166,40,37.44,2.62,7.49,47.55
5058,110,62,24.06,1.68,4.81,30.55
5059,32,257,5.58,0.39,1.12,7.09
5060,39,246,16.83,1.18,3.37,21.38
5061,159,223,12.63,0.88,2.53,16.04
5062,218,362,5.64,0.39,1.13,7.16
5063,173,361,2.93,0.21,0.59,3.73
5064,16,171,30.12,2.11,6.02,38.25
5065,103,216,24.5,1.72,4.9,31.12
5066,112,473,24.56,1.72,4.91,31.19
5067,196,185,8.9,0.62,1.78,11.3
5068,76,436,2.72,0.19,0.54,3.45
5069,217,61,9.14,0.64,1.83,11.61
5070,123,466,10.93,0.77,2.19,13.89
5071,237,449,6.33,0.44,1.27,8.04
5072,60,165,12.24,0.86,2.45,15.55
5073,17,421,17.88,1.25,3.58,22.71
5074,106,413,24.98,1.75,5.0,31.73
5075,188,152,24.27,1.7,4.85,30.82
5076,204,496,31.38,2.2,6.28,39.86
5077,97,91,32.16,2.25,6.43,40.84
5078,243,335,25.62,1.79,5.12,32.53
5079,210,406,12.89,0.9,2.58,16.37
5080,126,430,6.06,0.42,1.21,7.69
5081,171,443,8.61,0.6,1.72,10.93
5082,13,430,16.88,1.18,3.38,21.44
5083,137,281,15.51,1.09,3.1,19.7
5084,16,127,4.06,0.28,0.81,5.15
5085,238,185,2.64,0.18,0.53,3.35
5086,174,41,17.12,1.2,3.42,21.74
5087,72,215,36.75,2.57,7.35,46.67
5088,176,119,16.05,1.12,3.21,20.38
5089,162,27,5.54,0.39,1.11,7.04
5090,81,429,4.64,0.32,0.93,5.89
5091,145,342,22.84,1.6,4.57,29.01
5092,112,192,35.28,2.47,7.06,44.81
5093,68,428,8.67,0.61,1.73,11.01
5094,128,97,8.62,0.6,1.72,10.94
5095,162,447,8.31,0.58,1.66,10.55
5096,16,120,33.87,2.37,6.77,43.01
5097,184,16,8.89,0.62,1.78,11.29
5098,89,272,10.73,0.75,2.15,13.63
5099,27,227,2.66,0.19,0.53,3.38
5100,113,110,11.26,0.79,2.25,14.3
5101,187,487,6.39,0.45,1.28,8.12
5102,29,349,31.77,2.22,6.35,40.34
5103,167,193,20.56,1.44,4.11,26.11
5104,215,387,28.68,2.01,5.74,36.43
5105,148,185,18.24,1.28,3.65,23.17
5106,145,272,7.0,0.49,1.4,8.89
5107,36,21,37.53,2.63,7.51,47.67
5108,93,35,25.12,1.76,5.02,31.9
5109,85,236,22.38,1.57,4.48,28.43
5110,177,69,33.6,2.35,6.72,42.67
5111,232,179,19.5,1.37,3.9,24.77
5112,167,38,10.28,0.72,2.06,13.06
5113,147,302,36.69,2.57,7.34,46.6
5114,142,215,7.1,0.5,1.42,9.02
5115,43,225,6.8,0.48,1.36,8.64
5116,90,179,6.59,0.46,1.32,8.37
5117,190,194,9.82,0.69,1.96,12.47
5118,192,379,36.36,2.55,7.27,46.18
5119,141,411,15.32,1.07,3.06,19.45
5120,67,338,11.94,0.84,2.39,15.17
5121,189,38,2.94,0.21,0.59,3.74
5122,146,240,10.2,0.71,2.04,12.95
5123,121,131,3.74,0.26,0.75,4.75
5124,96,439,23.54,1.65,4.71,29.9
5125,72,269,20.68,1.45,4.14,26.27
5126,172,488,12.42,0.87,2.48,15.77
5127,22,270,24.99,1.75,5.0,31.74
5128,127,83,6.14,0.43,1.23,7.8
5129,69,251,15.81,1.11,3.16,20.08
5130,159,262,18.62,1.3,3.72,23.64
5131,78,318,19.82,1.39,3.96,25.17
5132,207,82,18.36,1.29,3.67,23.32
5133,62,36,9.36,0.66,1.87,11.89
5134,4,203,3.63,0.25,0.73,4.61
5135,186,372,12.78,0.89,2.56,16.23
5136,75,266,12.3,0.86,2.46,15.62
5137,80,279,14.46,1.01,2.89,18.36
5138,230,141,8.46,0.59,1.69,10.74
5139,196,201,10.45,0.73,2.09,13.27
5140,9,327,8.84,0.62,1.77,11.23
5141,233,150,2.36,0.17,0.47,3.0
5142,185,105,10.16,0.71,2.03,12.9
5143,205,499,19.11,1.34,3.82,24.27
5144,82,187,14.94,1.05,2.99,18.98
5145,76,172,2.72,0.19,0.54,3.45
5146,31,167,11.83,0.83,2.37,15.03
5147,205,77,6.37,0.45,1.27,8.09
5148,116,196,27.6,1.93,5.52,35.05
5149,129,277,12.38,0.87,2.48,15.73
5150,194,412,20.76,1.45,4.15,26.36
5151,170,193,12.24,0.86,2.45,15.55
5152,224,72,34.11,2.39,6.82,43.32
5153,189,308,32.01,2.24,6.4,40.65
5154,21,323,11.41,0.8,2.28,14.49
5155,99,420,8.47,0.59,1.69,10.75
5156,130,9,8.13,0.57,1.63,10.33
5157,8,320,31.41,2.2,6.28,39.89
5158,130,277,2.25,0.16,0.45,2.86
5159,9,6,13.26,0.93,2.65,16.84
5160,148,112,12.46,0.87,2.49,15.82
5161,24,77,21.93,1.54,4.39,27.86
5162,236,338,13.72,0.96,2.74,17.42
5163,111,186,4.98,0.35,1.0,6.33
5164,230,247,4.93,0.35,0.99,6.27
5165,168,59,37.89,2.65,7.58,48.12
5166,219,79,3.88,0.27,0.78,4.93
5167,121,160,3.74,0.26,0.75,4.75
5168,149,400,6.22,0.44,1.24,7.9
5169,31,144,22.7,1.59,4.54,28.83
5170,141,6,7.66,0.54,1.53,9.73
5171,124,438,12.39,0.87,2.48,15.74
5172,27,239,2.66,0.19,0.53,3.38
5173,187,297,30.39,2.13,6.08,38.6
5174,211,135,37.98,2.66,7.6,48.24
5175,102,153,8.37,0.59,1.67,10.63
5176,17,23,15.12,1.06,3.02,19.2
5177,4,38,38.67,2.71,7.73,49.11
5178,39,351,36.03,2.52,7.21,45.76
5179,173,154,5.86,0.41,1.17,7.44
5180,22,298,21.98,1.54,4.4,27.92
5181,176,91,7.38,0.52,1.48,9.38
5182,108,375,11.66,0.82,2.33,14.81
5183,130,484,8.13,0.57,1.63,10.33
5184,71,88,26.01,1.82,5.2,33.03
5185,97,185,21.44,1.5,4.29,27.23
5186,70,344,16.26,1.14,3.25,20.65
5187,208,292,10.77,0.75,2.15,13.67
5188,8,179,10.47,0.73,2.09,13.29
5189,198,381,8.97,0.63,1.79,11.39
5190,236,365,12.58,0.88,2.52,15.98
5191,20,316,5.99,0.42,1.2,7.61
5192,157,319,6.04,0.42,1.21,7.67
5193,212,374,7.42,0.52,1.48,9.42
5194,204,268,31.38,2.2,6.28,39.86
5195,127,35,38.49,2.69,7.7,48.88
5196,79,265,5.62,0.39,1.12,7.13
5197,104,343,9.28,0.65,1.86,11.79
5198,41,188,4.91,0.34,0.98,6.23
5199,124,368,24.78,1.73,4.96,31.47
5200,111,99,7.34,0.51,1.47,9.32
5201,25,224,20.01,1.4,4.0,25.41
5202,58,443,4.2,0.29,0.84,5.33
5203,197,366,8.04,0.56,1.61,10.21
5204,138,390,8.94,0.63,1.79,11.36
5205,59,324,22.05,1.54,4.41,28.0
5206,133,43,11.7,0.82,2.34,14.86
5207,24,368,14.62,1.02,2.92,18.56
5208,205,348,6.37,0.45,1.27,8.09
5209,110,58,10.92,0.76,2.18,13.86
5210,62,171,8.34,0.58,1.67,10.59
5211,179,95,9.27,0.65,1.85,11.77
5212,32,404,17.36,1.22,3.47,22.05
5213,227,378,22.76,1.59,4.55,28.9
5214,150,425,20.64,1.44,4.13,26.21
5215,166,41,37.44,2.62,7.49,47.55
5216,69,476,6.07,0.42,1.21,7.7
5217,130,131,2.25,0.16,0.45,2.86
5218,71,279,5.18,0.36,1.04,6.58
5219,226,463,7.74,0.54,1.55,9.83
5220,238,457,5.75,0.4,1.15,7.3
5221,234,265,12.0,0.84,2.4,15.24
5222,213,60,15.14,1.06,3.03,19.23
5223,29,23,10.59,0.74,2.12,13.45
5224,91,210,32.43,2.27,6.49,41.19
5225,76,211,8.16,0.57,1.63,10.36
5226,172,38,6.21,0.43,1.24,7.88
5227,28,399,31.5,2.21,6.3,40.01
5228,100,81,12.85,0.9,2.57,16.32
5229,68,258,8.67,0.61,1.73,11.01
5230,97,188,2.24,0.16,0.45,2.85
5231,248,423,12.2,0.85,2.44,15.49
5232,66,279,8.43,0.59,1.69,10.71
5233,146,148,12.89,0.9,2.58,16.37
5234,116,294,27.6,1.93,5.52,35.05
5235,249,247,30.33,2.12,6.07,38.52
5236,48,277,34.77,2.43,6.95,44.15
5237,198,32,12.86,0.9,2.57,16.33
5238,171,71,8.61,0.6,1.72,10.93
5239,176,240,11.74,0.82,2.35,14.91
5240,166,438,10.23,0.72,2.05,13.0
5241,202,369,15.6,1.09,3.12,19.81
5242,87,12,20.88,1.46,4.18,26.52
5243,65,261,38.82,2.72,7.76,49.3
5244,224,498,5.88,0.41,1.18,7.47
5245,207,176,18.36,1.29,3.67,23.32
5246,162,211,2.77,0.19,0.55,3.51
5247,42,165,36.09,2.53,7.22,45.84
5248,164,389,9.16,0.64,1.83,11.63
5249,39,363,11.22,0.79,2.24,14.25
5250,226,431,2.58,0.18,0.52,3.28
5251,162,463,20.58,1.44,4.12,26.14
5252,175,145,11.92,0.83,2.38,15.13
5253,87,136,10.44,0.73,2.09,13.26
5254,102,155,8.37,0.59,1.67,10.63
5255,199,9,11.04,0.77,2.21,14.02
5256,90,76,19.77,1.38,3.95,25.1
5257,188,164,12.91,0.9,2.58,16.39
5258,52,241,25.83,1.81,5.17,32.81
5259,177,238,6.12,0.43,1.22,7.77
5260,198,467,34.41,2.41,6.88,43.7
5261,45,22,8.31,0.58,1.66,10.55
5262,4,351,10.89,0.76,2.18,13.83
5263,23,24,8.62,0.6,1.72,10.94
5264,19,57,2.95,0.21,0.59,3.75
5265,98,175,16.89,1.18,3.38,21.45
5266,97,429,2.24,0.16,0.45,2.85
5267,3,161,8.99,0.63,1.8,11.42
5268,219,35,32.37,2.27,6.47,41.11
5269,23,91,25.6,1.79,5.12,32.51
5270,100,43,10.14,0.71,2.03,12.88
5271,20,212,11.98,0.84,2.4,15.22
5272,200,403,4.16,0.29,0.83,5.28
5273,38,195,22.96,1.61,4.59,29.16
5274,166,458,12.34,0.86,2.47,15.67
5275,160,341,11.68,0.82,2.34,14.84
5276,98,381,25.76,1.8,5.15,32.71
5277,224,109,8.82,0.62,1.76,11.2
5278,129,130,4.52,0.32,0.9,5.74
5279,55,113,12.69,0.89,2.54,16.12
5280,176,165,11.55,0.81,2.31,14.67
5281,148,350,37.86,2.65,7.57,48.08
5282,122,317,26.4,1.85,5.28,33.53
5283,117,21,34.17,2.39,6.83,43.39
5284,204,66,13.8,0.97,2.76,17.53
5285,248,220,12.2,0.85,2.44,15.49
5286,138,123,23.34,1.63,4.67,29.64
5287,123,266,12.0,0.84,2.4,15.24
5288,14,428,22.2,1.55,4.44,28.19
5289,5,168,20.86,1.46,4.17,26.49
5290,204,243,10.46,0.73,2.09,13.28
5291,218,319,38.49,2.69,7.7,48.88
5292,117,332,34.17,2.39,6.83,43.39
5293,215,451,13.05,0.91,2.61,16.57
5294,117,234,22.78,1.59,4.56,28.93
5295,79,4,14.67,1.03,2.93,18.63
5296,149,201,6.22,0.44,1.24,7.9
5297,117,498,6.89,0.48,1.38,8.75
5298,17,91,8.94,0.63,1.79,11.36
5299,250,57,7.42,0.52,1.48,9.42
5300,66,150,5.62,0.39,1.12,7.13
5301,206,163,24.54,1.72,4.91,31.17
5302,44,212,30.42,2.13,6.08,38.63
5303,95,492,22.38,1.57,4.48,28.43
5304,81,311,13.56,0.95,2.71,17.22
5305,30,480,2.07,0.14,0.41,2.62
5306,202,393,11.24,0.79,2.25,14.28
5307,119,332,13.0,0.91,2.6,16.51
5308,30,265,2.07,0.14,0.41,2.62
5309,223,66,32.58,2.28,6.52,41.38
5310,166,50,12.34,0.86,2.47,15.67
5311,99,293,8.47,0.59,1.69,10.75
5312,99,225,5.81,0.41,1.16,7.38
5313,14,109,25.64,1.79,5.13,32.56
5314,208,416,21.54,1.51,4.31,27.36
5315,89,240,32.19,2.25,6.44,40.88
5316,155,142,15.62,1.09,3.12,19.83
5317,129,156,7.01,0.49,1.4,8.9
5318,34,8,7.14,0.5,1.43,9.07
5319,247,384,4.04,0.28,0.81,5.13
5320,102,315,25.11,1.76,5.02,31.89
5321,214,372,24.78,1.73,4.96,31.47
5322,130,253,8.13,0.57,1.63,10.33
5323,45,228,24.4,1.71,4.88,30.99
5324,3,118,2.67,0.19,0.53,3.39
5325,111,314,23.86,1.67,4.77,30.3
5326,110,253,8.02,0.56,1.6,10.18
5327,179,40,10.43,0.73,2.09,13.25
5328,161,40,7.6,0.53,1.52,9.65
5329,224,261,22.74,1.59,4.55,28.88
5330,75,385,36.9,2.58,7.38,46.86
5331,61,4,35.91,2.51,7.18,45.6
5332,216,394,37.56,2.63,7.51,47.7
5333,173,370,18.0,1.26,3.6,22.86
5334,44,68,9.16,0.64,1.83,11.63
5335,45,308,6.88,0.48,1.38,8.74
5336,49,8,2.51,0.18,0.5,3.19
5337,4,245,7.26,0.51,1.45,9.22
5338,163,219,9.84,0.69,1.97,12.5
5339,201,151,34.26,2.4,6.85,43.51
5340,5,323,20.86,1.46,4.17,26.49
5341,250,324,9.0,0.63,1.8,11.43
5342,12,127,7.59,0.53,1.52,9.64
5343,64,485,12.9,0.9,2.58,16.38
5344,62,154,4.1,0.29,0.82,5.21
5345,203,127,25.05,1.75,5.01,31.81
5346,225,280,8.74,0.61,1.75,11.1
5347,191,270,2.71,0.19,0.54,3.44
5348,35,484,11.8,0.83,2.36,14.99
5349,141,394,7.66,0.54,1.53,9.73
5350,199,291,22.08,1.55,4.42,28.05
5351,96,344,9.12,0.64,1.82,11.58
5352,139,83,24.76,1.73,4.95,31.44
5353,17,388,10.08,0.71,2.02,12.81
5354,57,343,6.59,0.46,1.32,8.37
5355,5,441,31.29,2.19,6.26,39.74
5356,150,349,24.45,1.71,4.89,31.05
5357,147,317,12.23,0.86,2.45,15.54
5358,120,436,18.42,1.29,3.68,23.39
5359,94,167,8.74,0.61,1.75,11.1
5360,58,122,2.76,0.19,0.55,3.5
5361,14,31,12.82,0.9,2.56,16.28
5362,101,427,3.62,0.25,0.72,4.59
5363,65,60,38.82,2.72,7.76,49.3
5364,75,413,6.06,0.42,1.21,7.69
5365,215,357,13.05,0.91,2.61,16.57
5366,199,418,33.12,2.32,6.62,42.06
5367,111,350,4.98,0.35,1.0,6.33
5368,183,396,20.88,1.46,4.18,26.52
5369,179,177,23.34,1.63,4.67,29.64
5370,6,277,10.43,0.73,2.09,13.25
5371,209,286,14.48,1.01,2.9,18.39
5372,10,13,2.08,0.15,0.42,2.65
5373,103,69,11.98,0.84,2.4,15.22
5374,249,338,25.26,1.77,5.05,32.08
5375,182,480,8.19,0.57,1.64,10.4
5376,126,127,31.05,2.17,6.21,39.43
5377,238,376,11.5,0.81,2.3,14.61
5378,67,101,12.81,0.9,2.56,16.27
5379,91,251,32.43,2.27,6.49,41.19
5380,109,493,21.56,1.51,4.31,27.38
5381,152,61,32.04,2.24,6.41,40.69
5382,166,14,6.82,0.48,1.36,8.66
5383,108,387,32.01,2.24,6.4,40.65
5384,146,10,2.53,0.18,0.51,3.22
5385,233,317,7.08,0.5,1.42,9.0
5386,4,114,10.89,0.76,2.18,13.83
5387,193,475,8.22,0.58,1.64,10.44
5388,199,410,9.51,0.67,1.9,12.08
5389,191,70,8.13,0.57,1.63,10.33
5390,172,347,20.66,1.45,4.13,26.24
5391,48,372,11.59,0.81,2.32,14.72
5392,46,286,9.3,0.65,1.86,11.81
5393,196,146,20.9,1.46,4.18,26.54
5394,33,440,6.66,0.47,1.33,8.46
5395,243,151,25.62,1.79,5.12,32.53
5396,122,439,25.71,1.8,5.14,32.65
5397,170,144,4.08,0.29,0.82,5.19
5398,80,461,21.69,1.52,4.34,27.55
5399,74,77,31.08,2.18,6.22,39.48
5400,171,151,10.39,0.73,2.08,13.2
5401,11,3,2.47,0.17,0.49,3.13
5402,18,152,5.87,0.41,1.17,7.45
5403,205,152,19.11,1.34,3.82,24.27
5404,106,183,15.54,1.09,3.11,19.74
5405,68,71,5.2,0.36,1.04,6.6
5406,89,234,28.11,1.97,5.62,35.7
5407,41,375,30.42,2.13,6.08,38.63
5408,70,186,10.84,0.76,2.17,13.77
5409,145,215,12.12,0.85,2.42,15.39
5410,137,173,18.75,1.31,3.75,23.81
5411,250,288,23.06,1.61,4.61,29.28
5412,7,61,24.42,1.71,4.88,31.01
5413,61,407,6.88,0.48,1.38,8.74
5414,136,328,12.68,0.89,2.54,16.11
5415,180,101,10.9,0.76,2.18,13.84
5416,213,249,22.71,1.59,4.54,28.84
5417,126,190,10.35,0.72,2.07,13.14
5418,139,6,12.38,0.87,2.48,15.73
5419,190,121,9.82,0.69,1.96,12.47
5420,124,62,37.17,2.6,7.43,47.2
5421,49,262,31.95,2.24,6.39,40.58
5422,104,51,9.14,0.64,1.83,11.61
5423,180,367,10.9,0.76,2.18,13.84
5424,100,122,20.42,1.43,4.08,25.93
5425,17,32,17.88,1.25,3.58,22.71
5426,180,448,24.54,1.72,4.91,31.17
5427,211,448,4.48,0.31,0.9,5.69
5428,190,252,21.48,1.5,4.3,27.28
5429,155,384,22.46,1.57,4.49,28.52
5430,34,466,21.42,1.5,4.28,27.2
5431,92,366,2.41,0.17,0.48,3.06
5432,95,304,22.38,1.57,4.48,28.43
5433,103,238,12.25,0.86,2.45,15.56
5434,58,293,10.46,0.73,2.09,13.28
5435,112,29,12.28,0.86,2.46,15.6
5436,62,98,11.5,0.81,2.3,14.61
5437,132,457,6.33,0.44,1.27,8.04
5438,4,67,10.89,0.76,2.18,13.83
5439,57,168,4.16,0.29,0.83,5.28
5440,69,491,12.14,0.85,2.43,15.42
5441,165,272,7.14,0.5,1.43,9.07
5442,54,477,3.88,0.27,0.78,4.93
5443,45,495,10.74,0.75,2.15,13.64
5444,90,93,6.59,0.46,1.32,8.37
5445,92,55,24.4,1.71,4.88,30.99
5446,75,178,26.19,1.83,5.24,33.26
5447,140,436,2.75,0.19,0.55,3.49
5448,181,236,5.65,0.4,1.13,7.18
5449,230,460,21.0,1.47,4.2,26.67
5450,25,159,4.25,0.3,0.85,5.4
5451,178,171,8.1,0.57,1.62,10.29
5452,16,147,15.45,1.08,3.09,19.62
5453,214,360,24.78,1.73,4.96,31.47
5454,116,21,27.6,1.93,5.52,35.05
5455,43,183,12.74,0.89,2.55,16.18
5456,217,266,11.0,0.77,2.2,13.97
5457,12,122,5.46,0.38,1.09,6.93
5458,50,424,24.9,1.74,4.98,31.62
5459,99,115,25.41,1.78,5.08,32.27
5460,193,69,19.26,1.35,3.85,24.46
5461,226,299,5.16,0.36,1.03,6.55
5462,119,238,19.5,1.37,3.9,24.77
5463,90,87,19.77,1.38,3.95,25.1
5464,110,44,12.0,0.84,2.4,15.24
5465,29,409,10.59,0.74,2.12,13.45
5466,142,6,6.01,0.42,1.2,7.63
5467,19,375,12.54,0.88,2.51,15.93
5468,86,338,11.84,0.83,2.37,15.04
5469,86,177,14.34,1.0,2.87,18.21
5470,63,204,2.18,0.15,0.44,2.77
5471,43,426,9.54,0.67,1.91,12.12
5472,173,373,13.48,0.94,2.7,17.12
5473,16,139,33.87,2.37,6.77,43.01
5474,36,386,10.5,0.74,2.1,13.34
5475,100,224,17.7,1.24,3.54,22.48
5476,103,62,36.75,2.57,7.35,46.67
5477,10,60,21.78,1.52,4.36,27.66
5478,43,105,3.18,0.22,0.64,4.04
5479,36,198,31.5,2.21,6.3,40.01
5480,147,477,23.73,1.66,4.75,30.14
5481,135,223,8.47,0.59,1.69,10.75
5482,194,396,9.74,0.68,1.95,12.37
5483,11,65,4.98,0.35,1.0,6.33
5484,96,76,11.77,0.82,2.35,14.94
5485,125,348,3.63,0.25,0.73,4.61
5486,244,88,11.66,0.82,2.33,14.81
5487,132,190,6.33,0.44,1.27,8.04
5488,98,203,2.97,0.21,0.59,3.77
5489,121,218,6.96,0.49,1.39,8.84
5490,5,303,20.86,1.46,4.17,26.49
5491,19,404,19.89,1.39,3.98,25.26
5492,5,283,20.86,1.46,4.17,26.49
5493,144,264,8.96,0.63,1.79,11.38
5494,147,296,6.13,0.43,1.23,7.79
5495,62,277,23.0,1.61,4.6,29.21
5496,26,459,25.53,1.79,5.11,32.43
5497,239,417,6.35,0.44,1.27,8.06
5498,193,146,6.42,0.45,1.28,8.15
5499,196,309,26.7,1.87,5.34,33.91
5500,186,25,6.51,0.46,1.3,8.27
5501,178,86,8.1,0.57,1.62,10.29
5502,59,445,20.64,1.44,4.13,26.21
5503,225,13,38.91,2.72,7.78,49.41
5504,3,442,8.99,0.63,1.8,11.42
5505,151,157,11.21,0.78,2.24,14.23
5506,26,395,17.02,1.19,3.4,21.61
5507,204,213,17.94,1.26,3.59,22.79
5508,176,74,7.7,0.54,1.54,9.78
5509,194,373,3.43,0.24,0.69,4.36
5510,117,210,20.67,1.45,4.13,26.25
5511,227,303,5.6,0.39,1.12,7.11
5512,18,222,17.61,1.23,3.52,22.36
5513,111,421,11.79,0.83,2.36,14.98
5514,2,490,8.61,0.6,1.72,10.93
5515,228,21,14.37,1.01,2.87,18.25
5516,159,245,9.31,0.65,1.86,11.82
5517,235,444,16.53,1.16,3.31,21.0
5518,56,128,9.94,0.7,1.99,12.63
5519,142,359,7.77,0.54,1.55,9.86
5520,230,233,2.82,0.2,0.56,3.58
5521,68,115,26.01,1.82,5.2,33.03
